,target,Subject,Precedence,Recievers_count,Sub_Unsub_link,Replied_mail,Content_type_html,Content_type_plain,Full_content,content_char,sub_char
3227,1,asap,1,0.02702702702702703,0,0,0,0,base,8.193139611098972e-05,0.0005468215994531784
3228,0,entrepreneur,0,0.02702702702702703,1,1,0,1,appar quot dubya time sent dad http www timesonlin co uk printfriend html http www snope com quot bush htm thu aug pm robert harley,0.004806641905178064,0.0017771701982228297
3229,0,ilug suse disk thread chang slight,0,0.02702702702702703,0,0,0,1,like suse product licens write distribut even grab need suse heed licens term individu piec unimagin difficult far know linux kernel hacker distro origin fair island right right yes might difficult subject abject failur stick togeth distro call dolmen linux doubt packag system would one first place suggest would stumbl like favour freebsd style port system other favour debian style system other still favour rpm style packag said lug done interest thing like make blackbox perhap make distro would umm fun pseudo random thought laugh outsid smile skin deep could see insid realli cri might join weep irish linux user,0.02690080838977496,0.0062884483937115515
3230,0,ilug secur remot file access,0,0.02702702702702703,0,1,0,1,best option avail linux sftp webdav someth els linux server linux mac os x client speak altern use scp year sexi result steve yes simpson quot ish high salt diet bad outsid marriag irish linux user,0.008575486126283591,0.004374572795625427
3231,0,roachet jonni roachpack,1,0.02702702702702703,0,0,0,1,rnal com talkread bml journal jwz itemid,0.0010651081494428664,0.004374572795625427
3232,0,use base imag delta imag autom recoveri attack,0,0.0,1,1,0,1,take look http www pcworld com news articl aid asp andrey mailto andr sandi ru bm anyon alreadi new concept concept bm discuss abandon reason yet know bm use physic architectur basic web applic exampl bm post concept could cours appli server bm system would allow hardwar separ volatil bm non volatil disk imag would analog perform night bm ghost oper would effici involv less bm downtim bm thank opinion bm ben,0.01786104435219576,0.009159261790840737
3233,1,product mini plant mobil contain co invest program,0,0.02702702702702703,0,0,1,0,financi news may product mini plant mobil contain co invest program scienc network suppli countri develop region technolog necessari support product seri mini plant mobil contain foot mini plant system design way product machineri fix platform contain wire pipe instal part say fulli equip mini plant readi product portabl product,0.01485689316145947,0.009022556390977442
3234,0,nytim com,0,0.02702702702702703,1,0,0,0,edt articl nytim com sent khare alumni caltech edu axelrod eh e coli social psycholog nice see old friend still go strong prison dilemma old enough qualifi aarp membership regard experiment design interest use femal panel includ mix age use human confeder comput well imit last two paragraph rare sign editori humor ny time bylin writer even still note larg fig leaf ceo joke introduc record quot talk anyth near color economist rk khare alumni caltech edu,0.019690845532007867,0.0015037593984962405
3235,0,er,0,0.0,1,0,0,1,use address instead pleas prerog geeg,0.0013655232685164955,0.0002734107997265892
3236,0,bike bit,0,0.0,1,0,0,1,fantast bizarr,0.0007373825649989075,0.0012303485987696513
3237,0,bad focus click behaviour,0,0.02702702702702703,1,1,0,0,blank,0.00010924186148131964,0.0035543403964456597
3238,1,per month qkdjtqsscr america top compani compet busi win today world import expect unexpect prepar futur must alway consid famili plan famili futur right life insur polici necess want pay much life insur let us help find right quot quick easili compar coverag low per month low per month low per month http getit hostserv com sure quot lf take moment let us show save time money receiv quot second http getit hostserv com sure quot lf click delet address futur updat http getit hostserv com sure quot rm,1,0.0,0,0,0,0,blank,0.00010924186148131964,0.121120984278879
3239,0,perman blue skin silver drink politician,1,0.02702702702702703,0,0,0,1,blank,0.00010924186148131964,0.00683526999316473
3240,0,use perl headlin,0,0.02702702702702703,0,0,0,0,blank,0.00010924186148131964,0.004784688995215311
3241,1,pmgeiser datacomm ch,1,0.0,0,0,0,0,blank,0.00010924186148131964,0.0027341079972658918
3242,1,unlimit free call work,1,0.02702702702702703,0,0,0,1,blank,0.00010924186148131964,0.0050580997949419
3243,0,portillo dig blunkett fring doubl act,1,0.02702702702702703,0,0,0,1,tic michael portillo strode hostil territori labour parti confer blackpool last night mock david blunkett authoritarian rightwing,0.004478916320734105,0.006151742993848257
3244,0,moment silenc first amend fwd,0,0.02702702702702703,1,0,0,1,zone expedi keep order problem polit gotten muddi nowaday shout unpeac disrupt polit ralli agre becom common practic court constant rule restrict first amend teach first year law school load crap polit somehow muddi say consider clearer vast major peopl feel disenfranchis common practic put protestor box done usual hide tv camera visit dignitari etc exacerb feel unpeac disrupt polit ralli usual done polic riot gear pepper spray good one month ago peopl peaceabl stray permit area near mile site meet financ minist held motorcad drove second immedi gass beaten arrest muddi owen gregori alan bolcer,0.029631854926807952,0.006698564593301435
3245,0,maco x satalk ot habea talk,0,0.0,1,1,0,1,cest tue aug voic made matt sergeant,0.001201660476294516,0.004784688995215311
3246,1,cent long distanc confer call,1,0.0,0,0,1,0,take control confer call crystal clear confer callson cent per minut anytim anywher setup fee contract month fee call anytim anywher anywher connect particip intern dial cent per minut simplic set administr oper help avail tabl g et best qualiti easiest use lowest rate industri like save oney fill form one consult contact requir input field name web address compani name state busi phone home phone email address type busi ffffffa ccfl remov distri bution list pleas click,0.01854380598645401,0.0050580997949419
3247,0,mplayer build win codec,0,0.02702702702702703,1,1,0,1,perhap licens issu forbid practic reason reason ask seen perform also featur differ fullscreen w keep aspect ratio visual artifact nvidia compar without win codec mplayer author seem recommend use x architectur bewar mplayer codec whatev expert may total lost axel thimm physik fu berlin de rpm list mail list http list freshrpm net mailman listinfo rpm list rpm list mail list http list freshrpm net mailman listinfo rpm list first get win file configur use enabl win fri axel thimm,0.01848918505571335,0.005741626794258373
3248,0,alsa driver rebuild fail undeclar usb symbol,0,0.02702702702702703,1,1,0,1,upon time vill wrote imho kind offtop put freshrpm net rpms upstream way go agre especi sinc packag primarili meant origin red hat linux kernel someon remov usb support kernel probabl go recompil alsa driver anyway matthia matthia saou world trade center edificio nort planta system network engin barcelona spain electron group interact phone rpm list mail list http list freshrpm net mailman listinfo rpm list,0.01504806641905178,0.007108680792891319
3249,1,pay less interest,1,0.02702702702702703,0,0,1,0,dear homeown yr fix rate mortgag interest rate lowest point year help find best rate situat match need hundr lender home improv refin second mortgag home equiti loan even less perfect credit click free quot lock low fix rate today ano cost pocket ano oblig afre consult aall credit grade accept rate low stay low forev click base mortgag rate low see lender detail h appli one lend partner get back within hour click remov http www cs com mortgag remov html,0.01873497924404632,0.0038277511961722485
3250,0,rh dma dvd drive,0,0.02702702702702703,1,0,0,1,rm dev hdc say oper permit dvd playback jumpi someon idea yo get dma transfer thank alvi rpm list mail list http list freshrpm net mailman listinfo rpm list,0.00598099191610225,0.0034176349965823645
3251,1,huge profit prepaid advanc secret tool,1,0.0,0,0,0,0,make month fulli secur investor,0.0009831767533318766,0.00656185919343814
3252,0,sell wed bliss ouch,0,0.0,1,1,0,1,situat great provid everyon awar relationship contractu one want maid dog prostitut pay want countri impoverish teem aid assum match peopl marri neither attract case even arrang marrag beat long way male pdt thu sep bitbitch magnesium net,0.0122350884859078,0.005604921394395078
3253,1,norton systemwork pro edit,1,0.02702702702702703,0,0,1,0,norton systemwork softwar suit profession edit featur pack util great price combin retail valu protect comput valuabl inform allow fall prey destruct virus click info order wish unsubscrib list pleas click remov,0.009422110552763818,0.005604921394395078
3254,1,reach prospect competitor miss,1,0.0,0,0,0,1,p e c l r e p r reliabl generat hundr lead prospect everi week research found mani onlin entrepreneur tri one follow free classifi work anymor web site take thousand surfer banner expens lose punch e zine hope huge subscrib list search engin forget unless top w h e w r k although often misunderstood one method proven succeed time time e l r k e n g thought per year make tingl excit mani custom make click find,0.01829801179812104,0.004374572795625427
3255,1,fund invest,1,0.02702702702702703,0,0,0,1,senior advoc nigeria barr william falana san dear sir barrist william falana member nigeria bar associ nba contact reach world busi encyclopaedia henc made mind introduc busi confid mutual benefit us sum usd forti eight million unit state lodg secur compani countri late head state gen sani abacha safe keep money lodg secur vault box label person belong secur compani know true content box money origin meant use polit campaign famili attorney confid relev document paper relat deposit die cardiac arrest matter fact conclud arrang offshor secur compani move money consign diplomat mean offshor affili offic requir put claim consign bonafid beneficiari consign know busi safeti risk free involv drug money terrorist fund interest carri transact assist general expens us requir send e mail immedi full name address use draft agreement guid protect us transact also use effect chang ownership consign name beneficiari consign also send telephon fax number easi communic notifi willing send requir transact conclud within seven work day wait urgent repli reach cell telephon,0.053419270264365305,0.0021872863978127134
3256,1,fortun work home rep need,1,0.02702702702702703,0,0,0,1,immedi help need fortun compani grow tremend rate per year simpli cannot keep look motiv individu look earn substanti incom work home real opportun make excel incom home experi requir provid train may need look energet self motiv peopl click link complet onlin inform request form one employ specialist contact http ter netblah com look employ home career provid vast opportun substanti incom pleas fill onlin inform request form,0.02116561066200568,0.0050580997949419
3257,1,copi dvd movi f,0,0.02702702702702703,0,0,0,0,pdt,5.462093074065981e-05,0.0031442241968557758
3258,0,zzzzteana save planet kill peopl,0,0.02702702702702703,1,1,0,1,zimbabw drop object accept genet modifi gm grain urgent need food aid deliv say un food agenc yes confirm said last messag ah see problem lie seem labour misapprehens zimbabw zambia countri martin yahoo group sponsor sell home top http us click yahoo com rrpzmc jtmeaa mvfiaa gsolb tm unsubscrib group send email,0.012808608258684727,0.006015037593984962
3259,0,ehiogu fill ferdinand gap,1,0.02702702702702703,0,0,0,1,ball ugo ehiogu stand rio ferdinand follow sudden unexpect withdraw england squad,0.0031680139829582694,0.004101161995898838
3260,0,ilug digit camera,0,0.0,0,0,0,1,blank,0.00010924186148131964,0.0030075187969924814
3261,0,al qaeda fantasi,0,0.02702702702702703,1,1,0,1,blank,0.00010924186148131964,0.002460697197539303
3262,0,john,1,0.02702702702702703,0,0,0,1,ohn robb yesterday upgrad cabl box digit system http jrobb userland com html,0.0025944942101813412,0.0005468215994531784
3263,0,potw ilug mirror run system,0,0.02702702702702703,0,1,0,1,right get piss though week day lucan would anoth stori mani taker cw wed aug wynn conor,0.0044242953899934455,0.006425153793574846
3264,0,ilug social spam,0,0.0,1,0,0,1,ok email address whitelist ask confirm messag follow,0.00297684072536596,0.002870813397129186
3265,1,sun hardwar list price,1,0.0,0,0,0,1,dear profession solarisexpert offer sun microsystem server sun list price http www solarisexpert com,0.003277255844439589,0.0042378673957621325
3266,1,urgent busi,0,0.02702702702702703,1,0,0,1,desk mr kenneth uba union bank nigeria lago nigeria,0.0018024907144417739,0.002050580997949419
3267,1,invest,1,0.02702702702702703,0,0,0,1,blank,0.00010924186148131964,0.0013670539986329459
3268,0,securityfocus linux newslett,0,0.02702702702702703,1,0,0,1,mdt,5.462093074065981e-05,0.0046479835953520164
3269,0,iiu recommend phone pda phone european gprs coverag info,0,0.02702702702702703,1,1,0,1,hi believ get valu money separ mobil phone pda express power user open combin like eur nokia talk eur palm meet specif use eur bluetooth sd chip palm nokia talk one anoth even line sight regard berni www topgold com blog iiu mail list iiu iiu taint org http iiu taint org mailman listinfo iiu,0.01174350010924186,0.009979494190020505
3270,0,child beat mom enrag con artist,1,0.02702702702702703,0,0,0,1,expert beliv mom beat child grifter belong irish travel reason beat littl girl think becasu piss kid blew con toy store wright believ beat happen one two reason littl girl gave away scam employe mom tick get refund took littl girl know anyth irish travel wonder get bad rap con artist irish travel faq say travel con men like american link discuss http www pitt edu alkst usa html http www wndu com news contact contact php http www quicktop com h uma qprqvjkrm,0.020619401354599082,0.006015037593984962
3271,1,friend meet million singl date com meet singl like tire search love wrong place find love easi way join freefind soul mate today brows thousand person area click hereto find love remov recur list,0,0.0,0,0,1,0,blank,0.00010924186148131964,0.04442925495557074
3272,0,canadian,0,0.0,1,0,0,1,r russel turpin,0.00040965698055494865,0.0012303485987696513
3273,0,sourceforg sell,1,0.02702702702702703,0,0,0,1,still use sourceforg hope anyth yet anoth busi give away free servic see,0.0039053965479571772,0.002870813397129186
3274,0,ilug social doom linux,0,0.0,0,0,0,1,hi look get hand either doom ii pc unfortun cannot access idsoftwar site silli web filter system place anyon know buy copi doom run linux onlin last time ask game laugh would ask swap linux softwar ethic legal henc purchas question regard shane copi doom came free redhat unfortun seem newer cds get last laugh go say id soft actual releas linux wrapper game need buy cds though download free wrapper kae veren http www contactjuggl org user kveren http www contactjuggl org webmast irish linux user group social,0.02231265020755954,0.0038277511961722485
